"","idGame","slugTeam","namePlayer","groupStartPosition","idTeam","idPlayer","fgm","fga","pctFG","fg3m","fg3a","pctFG3","pctFT","fg2m","fg2a","pctFG2","cityTeam","teamName","isStarter","minExact","ftm","fta","oreb","dreb","treb","ast","stl","blk","tov","pf","pts","plusminus","pctAST","pctOREB","pctDREB","pctTREB","pctTOVTeam","pctEFG","pctTS","pctUSG","pctUSGE","ortgE","ortg","drtgE","drtg","netrtgE","netrtg","ratioASTtoTOV","ratioAST","paceE","pace","pacePer40PACE_PER40","possessions","ratioPIE","pctFG2MasAssisted","pctFG2MasUnassisted","pctFG3MasAssisted","pctFG3MasUnassisted","pctFGMasAssisted","pctFGMasUnassisted","pctFGAasFG2","pctFGAasFG3","pctPTSasFG2","pctPTSasFG2asMR","pctsPTSasFG3","pctPTSasFB","pctPTSasFT","pctPTSasOffTOV","pctPTSasPaint","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blka","pfd","pctFGMOfTeam","pctFGAOfTeam","pctFG3MOfTeam","pctFG3AOfTeam","pctFTMOfTeam","pctFTAOfTeam","pctOREBOfTeam","pctDREBOfTeam","pctREBOfTeam","pctASTOfTeam","pctTOVOfTeam","pctSTLOfTeam","pctBLKOfTeam","pctBLKAOfTeam","pctPFOfTeam","pctPFDOfTeam","pctPTSOfTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","rateFTA","rateFTAOpponent","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts","passes","fgmContested","fgaContested","pctFGContested","fgmUncontested","fgaUncontested","pctFGUncontested","fgmRimDefended","fgaRimDefended","pctFGRimDefended","distMiles","mphMean","orebChances","drebChances","trebChances","touches","astSecondary","ftAST"
"53",21800003,"MIL","Ersan Ilyasova",NA,1610612749,101141,6,9,0.667,1,3,0.333333333333333,0,5,6,0.833333333333333,"Milwaukee","Ersan",TRUE,28.9833333333333,0,0,1,8,9,2,0,0,0,6,13,-10,0.118,0.034,0.242,0.145,0,0.722,0.722,0.132,0.135,97.1,100,112.8,112.7,-15.8,-12.7,0,18.2,104.12,102.66,85.55,61,0.136,1,0,1,0,1,0,0.667,0.333,0.769,0,0.231,0,0,0.154,0.769,2,2,0,10,14,7,2,32,0,1,0.261,0.18,0.167,0.188,0,0,0.25,0.32,0.31,0.154,0,0,0,0,0.316,0.083,0.213,0.545,0.111,0.219,0.22,0.327,6,4,2,"6",0,0,1,1,0,0,0,2,8,1,10,31,2,2,1,4,7,0.571,4,7,0.571,2.2,4.24,4,12,16,40,0,0
"54",21800003,"MIL","John Henson",NA,1610612749,203089,1,3,0.333,0,0,0,1,1,3,0.333333333333333,"Milwaukee","John",TRUE,12.0166666666667,2,2,2,4,6,0,0,1,2,1,4,2,0,0.2,0.286,0.25,33.3,0.333,0.515,0.194,0.209,124.2,118.5,103.2,100,21.1,18.5,0,0,109.57,113.89,94.91,27,0.085,1,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0.5,0.5,2,0,0,2,6,0,2,12,0,2,0.083,0.143,0,0,0.667,0.5,0.667,0.364,0.429,0,0.333,0,1,0,0.2,0.4,0.125,0.543,0.138,0.083,0.19,0.304,7,6,1,"3",2,5,0,0,0,0,0,1,4,3,5,7,1,2,0.5,0,1,0,1,2,0.5,0.93,4.24,3,6,8,13,0,0
"55",21800003,"MIL","Tony Snell",NA,1610612749,203503,0,2,0,0,1,0,0,0,1,0,"Milwaukee","Tony",TRUE,11.3333333333333,0,0,1,1,2,1,0,0,0,0,0,1,0.091,0.091,0.071,0.08,0,0,0,0.069,0.071,119.6,120,122.7,116,-3.1,4,0,33.3,103.17,105.88,88.24,25,0.01,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,7,3,7,10,0,1,0,0.095,0,0.1,0,0,0.333,0.111,0.167,0.143,0,0,0,0,0,0.167,0,0.568,0.169,0.357,0.333,0.273,3,0,3,"0",0,0,1,0,0,0,0,0,1,0,1,12,0,1,0,0,1,0,1,1,1,0.87,4.33,1,3,3,14,0,0
"56",21800003,"MIL","Christian Wood",NA,1610612749,1626174,1,1,1,1,1,1,0,0,0,0,"Milwaukee","Christian",TRUE,4.95,0,0,0,1,1,0,0,0,0,0,3,-3,0,0,0.2,0.091,0,1.5,1.5,0.083,0.084,123.9,122.2,157.7,140,-33.8,-17.8,0,0,86.11,92.12,76.77,9,0.174,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,5,4,0,0,0.2,0.1,1,0.167,0,0,0,0.333,0.167,0,0,0,0,0,0,0,0.273,0.722,0.113,0.4,0.2,0.222,1,0,1,"0",0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,1,1,1,0,0,0,0.36,4.2,0,1,1,6,0,0
"57",21800003,"MIL","Sterling Brown",NA,1610612749,1628425,0,0,0,0,0,0,0,0,0,0,"Milwaukee","Sterling",TRUE,0.116666666666667,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,227.3,200,-227.3,-200,0,0,186.35,211.77,176.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,5.59,0,0,0,0,0,0
"58",21800003,"CHA","Nicolas Batum","F",1610612766,201587,2,8,0.25,1,4,0.25,0,1,4,0.25,"Charlotte","Nicolas",TRUE,31.8166666666667,0,0,1,6,7,3,2,2,2,1,5,-4,0.13,0.024,0.207,0.099,15.4,0.313,0.313,0.128,0.131,105,102.9,106.9,108.7,-1.9,-5.8,1.5,23.1,103.92,104.1,86.75,69,0.067,1,0,1,0,1,0,0.5,0.5,0.4,0,0.6,0.4,0,0,0.4,0,0,2,2,10,8,7,36,0,1,0.08,0.127,0.083,0.143,0,0,0.111,0.3,0.241,0.214,0.286,0.4,0.25,0,0.083,0.053,0.07,0.573,0.228,0.259,0.238,0.255,4,3,1,"2",1,2,0,0,1,2,3,0,5,1,5,36,0,1,0,2,7,0.286,3,5,0.6,2.45,4.32,2,11,12,46,0,0
"59",21800003,"CHA","Marvin Williams","F",1610612766,101107,2,7,0.286,1,6,0.166666666666667,0,1,1,1,"Charlotte","Marvin",TRUE,25.85,0,2,1,8,9,1,0,4,1,2,5,-4,0.056,0.029,0.296,0.148,10,0.357,0.317,0.15,0.151,102.3,101.8,116,111.1,-13.7,-9.3,1,10,98.82,101.19,84.33,55,0.063,1,0,1,0,1,0,0.143,0.857,0.4,0,0.6,0,0,0,0.4,0,0,0,2,5,5,7,24,0,2,0.1,0.137,0.111,0.261,0,0.154,0.2,0.421,0.375,0.1,0.333,0,1,0,0.182,0.167,0.089,0.554,0.155,0.296,0.255,0.283,10,5,5,"4",1,2,1,0,0,1,1,0,7,2,7,38,1,1,1,1,6,0.167,2,5,0.4,1.95,4.27,1,12,13,47,0,0
"60",21800003,"CHA","Cody Zeller","C",1610612766,203469,1,1,1,1,1,1,1,0,0,0,"Charlotte","Cody",TRUE,21.1,2,2,0,3,3,1,1,0,0,3,5,-11,0.059,0,0.136,0.063,0,1.5,1.33,0.042,0.042,98.3,97.8,120.7,119.1,-22.4,-21.3,0,33.3,104.84,105.8,88.17,46,0.073,0,0,1,0,1,0,0,1,0,0,0.6,0,0.4,0,0,0,0,0,0,7,5,9,22,0,2,0.056,0.023,0.167,0.056,0.667,0.5,0,0.231,0.2,0.1,0,0.25,0,0,0.375,0.286,0.111,0.598,0.216,0.409,0.093,0.244,6,1,5,"2",4,9,1,0,1,0,1,1,7,0,8,29,0,0,0,1,1,1,2,3,0.667,1.52,4.15,0,8,8,31,0,0
"61",21800003,"CHA","Jeremy Lamb","G",1610612766,203087,4,11,0.364,2,4,0.5,0,2,7,0.285714285714286,"Charlotte","Jeremy",TRUE,20.8,0,0,2,0,2,1,1,0,0,2,10,-6,0.071,0.071,0,0.043,0,0.455,0.455,0.216,0.215,99.6,100,111.8,110.6,-12.2,-10.6,0,8.3,106.98,107.31,89.42,46,0.045,0.5,0.5,1,0,0.75,0.25,0.636,0.364,0.4,0,0.6,0.3,0,0.5,0.4,5,2,3,4,9,5,4,24,1,2,0.222,0.244,0.286,0.2,0,0,0.4,0,0.118,0.1,0,0.25,0,0.5,0.25,0.2,0.217,0.592,0.236,0.333,0.111,0.211,8,4,4,"0",0,0,1,0,0,0,0,0,0,0,0,13,2,6,0.333,2,5,0.4,4,4,1,1.66,4.52,2,1,3,25,0,0
"62",21800003,"CHA","Kemba Walker","G",1610612766,202689,15,29,0.517,7,13,0.538461538461538,0.8,8,16,0.5,"Charlotte","Kemba",TRUE,38.65,4,5,1,1,2,4,2,0,3,0,41,-1,0.211,0.021,0.027,0.024,7.9,0.638,0.657,0.351,0.367,111.2,106.9,109.3,108,2,-1.1,1.33,10.5,105.34,108.05,90.04,87,0.184,0.125,0.875,0.429,0.571,0.267,0.733,0.552,0.448,0.39,0,0.512,0.049,0.098,0.22,0.39,9,0,2,16,19,11,7,44,2,8,0.441,0.377,0.5,0.382,0.364,0.333,0.111,0.038,0.057,0.235,0.333,0.286,0,0.5,0,0.4,0.441,0.58,0.209,0.235,0.195,0.232,8,6,2,"1",0,0,1,2,1,0,1,0,1,0,1,52,8,17,0.471,7,12,0.583,2,2,1,2.86,4.12,3,6,9,94,0,2
"63",21800003,"CHA","Willy Hernangomez",NA,1610612766,1626195,3,5,0.6,0,1,0,0.6,3,4,0.75,"Charlotte","Willy",TRUE,12.2666666666667,3,5,1,4,5,0,1,0,1,3,9,2,0,0.071,0.4,0.208,14.3,0.6,0.625,0.219,0.226,110.9,110.7,113.6,116,-2.8,-5.3,0,0,104.68,103.74,86.45,28,0.144,0.667,0.333,0,0,0.667,0.333,0.8,0.2,0.667,0,0,0,0.333,0,0.667,0,2,0,6,8,3,3,14,0,3,0.273,0.217,0,0.167,0.429,0.556,0.333,0.5,0.455,0,0.25,0.333,0,0,0.429,0.375,0.29,0.639,0.196,0.111,0.391,0.444,5,2,3,"1",4,9,0,0,0,1,1,1,2,1,3,20,3,4,0.75,0,1,0,0,1,0,1.02,4.51,5,5,9,29,1,0
"64",21800003,"CHA","Michael Kidd-Gilchrist",NA,1610612766,203077,3,6,0.5,0,0,0,0.667,3,6,0.5,"Charlotte","Michael",TRUE,21.6666666666667,4,6,3,3,6,1,0,1,1,3,10,3,0.067,0.125,0.158,0.14,9.1,0.5,0.579,0.192,0.205,113.7,108.5,100.8,102.1,13,6.4,1,9.1,102.47,104.16,86.8,47,0.082,0.667,0.333,0,0,0.667,0.333,1,0,0.6,0,0,0,0.4,0.4,0.6,4,3,0,6,8,8,3,28,1,4,0.167,0.158,0,0,0.667,0.545,0.75,0.214,0.333,0.111,0.167,0,0.143,0.333,0.375,0.308,0.196,0.581,0.21,0.125,0.289,0.162,12,10,2,"2",3,9,0,0,0,0,0,1,5,0,6,37,3,4,0.75,0,2,0,4,6,0.667,1.72,4.36,5,6,11,47,1,0
"65",21800003,"CHA","Malik Monk",NA,1610612766,1628370,7,16,0.438,4,8,0.5,0,3,8,0.375,"Charlotte","Malik",TRUE,33.5666666666667,0,0,0,4,4,2,1,2,0,1,18,5,0.091,0,0.121,0.056,0,0.563,0.563,0.198,0.201,112.6,112.3,106.1,106.9,6.6,5.4,0,11.1,103.95,103.66,86.39,73,0.122,0.667,0.333,0.75,0.25,0.714,0.286,0.5,0.5,0.333,0,0.667,0.111,0,0.111,0.333,2,0,2,6,14,10,10,42,0,1,0.241,0.258,0.364,0.32,0,0,0,0.174,0.133,0.143,0,0.25,0.286,0,0.077,0.05,0.22,0.559,0.193,0.233,0.323,0.254,6,3,3,"0",0,0,0,0,0,0,0,0,1,0,1,24,3,6,0.5,4,10,0.4,1,1,1,2.48,4.15,1,4,4,42,0,0
"66",21800003,"CHA","Miles Bridges",NA,1610612766,1628970,0,1,0,0,1,0,0.5,0,0,0,"Charlotte","Miles",TRUE,14.5,1,2,0,0,0,1,0,0,1,2,1,6,0.067,0,0,0,25,0,0.266,0.094,0.093,114.9,115.6,104.2,96.9,10.7,18.8,1,25,102.57,105.94,88.29,32,-0.048,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,2,5,18,0,1,0,0.038,0,0.125,0.333,0.4,0,0,0,0.143,0.25,0,0,0,0.333,0.25,0.027,0.577,0.168,0.214,0.192,0.154,9,4,5,"1",0,0,1,0,0,0,0,0,1,0,1,15,0,0,0,0,1,0,1,1,1,1.26,4.94,0,0,0,18,0,0
"67",21800003,"CHA","Tony Parker",NA,1610612766,2225,4,8,0.5,0,0,0,0,4,8,0.5,"Charlotte","Tony",TRUE,19.8,0,0,0,3,3,7,0,0,2,2,8,5,0.538,0,0.15,0.079,11.8,0.5,0.5,0.222,0.229,112.4,111.6,100.8,104.9,11.5,6.7,3.5,41.2,103.49,101.84,84.87,43,0.129,0,1,0,0,0,1,1,0,1,0.5,0,0.25,0,0.25,0.5,2,0,2,4,8,8,5,28,0,1,0.235,0.25,0,0,0,0,0,0.214,0.2,0.778,0.333,0,0,0,0.333,0.083,0.167,0.556,0.188,0.222,0.406,0.167,1,0,1,"1",0,0,0,0,0,0,0,0,2,0,2,37,2,6,0.333,2,2,1,0,0,0,1.58,4.48,1,4,5,47,0,1
"68",21800004,"BKN","Joe Harris","F",1610612751,203925,6,14,0.429,1,7,0.142857142857143,0,5,7,0.714285714285714,"Brooklyn","Joe",TRUE,37.1333333333333,0,0,0,6,6,5,1,0,2,2,13,-2,0.2,0,0.14,0.075,9.5,0.464,0.464,0.178,0.181,90.9,96.2,97.5,101.3,-6.5,-5.1,2.5,23.8,105.76,100.83,84.02,79,0.105,1,0,1,0,1,0,0.5,0.5,0.769,0,0.231,0,0,0,0.769,0,5,0,10,22,13,10,42,1,0,0.194,0.212,0.333,0.318,0,0,0,0.222,0.188,0.217,0.125,0.143,0,0.2,0.118,0,0.171,0.458,0.15,0.27,0.227,0.225,3,2,1,"4",0,0,0,0,0,0,0,0,6,2,6,40,3,8,0.375,3,6,0.5,2,3,0.667,3.03,4.45,2,11,13,57,1,1
"69",21800004,"BKN","Jared Dudley","F",1610612751,201162,0,5,0,0,4,0,0.5,0,1,0,"Brooklyn","Jared",TRUE,35.85,1,2,2,1,3,3,3,0,0,5,1,-8,0.111,0.056,0.025,0.039,0,0,0.085,0.071,0.074,90.4,93.2,99.1,104.1,-8.7,-10.8,0,33.3,103.15,99.08,82.57,74,-0.017,0,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,0,1,0,0,0,22,17,12,48,1,1,0,0.083,0,0.2,0.083,0.105,0.4,0.043,0.107,0.167,0,0.429,0,0.25,0.385,0.059,0.014,0.478,0.167,0.303,0.317,0.188,6,3,3,"5",3,6,0,0,0,0,0,1,6,1,7,53,0,1,0,0,4,0,5,6,0.833,2.7,4.14,4,8,11,61,0,0
"70",21800004,"BKN","Jarrett Allen","C",1610612751,1628386,6,10,0.6,2,3,0.666666666666667,0.75,4,7,0.571428571428571,"Brooklyn","Jarrett",TRUE,30.1666666666667,3,4,2,8,10,0,0,4,2,4,17,-9,0,0.067,0.216,0.149,14.3,0.7,0.723,0.209,0.216,98.5,100,104.9,115.3,-6.4,-15.3,0,0,99.27,93.89,78.25,59,0.174,1,0,1,0,1,0,0.7,0.3,0.471,0,0.353,0,0.176,0.235,0.471,4,0,0,8,16,19,10,46,0,3,0.286,0.208,0.5,0.176,0.231,0.222,0.4,0.471,0.455,0,0.222,0,0.8,0,0.308,0.2,0.288,0.468,0.154,0.433,0.375,0.175,22,22,0,"3",5,10,0,0,0,0,0,0,5,2,5,29,3,5,0.6,3,5,0.6,5,14,0.357,2.18,3.97,5,12,17,47,0,0
"71",21800004,"BKN","Caris LeVert","G",1610612751,1627747,10,18,0.556,0,2,0,0.875,10,16,0.625,"Brooklyn","Caris",TRUE,34,7,8,1,3,4,4,1,1,3,2,27,-10,0.267,0.029,0.073,0.053,10.7,0.556,0.627,0.312,0.318,96.6,98.6,104.7,111.4,-8.1,-12.9,1.33,14.3,102.26,98.13,81.78,69,0.202,0.5,0.5,0,0,0.5,0.5,0.889,0.111,0.741,0,0,0.148,0.259,0.185,0.741,5,0,4,20,20,21,10,50,1,9,0.4,0.321,0,0.1,0.5,0.421,0.2,0.15,0.16,0.222,0.273,0.2,0.2,0.5,0.105,0.563,0.397,0.457,0.161,0.412,0.339,0.246,8,4,4,"0",0,0,0,0,0,0,0,0,0,0,0,47,7,12,0.583,3,6,0.5,2,3,0.667,2.66,4.28,3,3,6,73,0,0
"72",21800004,"BKN","D'Angelo Russell","G",1610612751,1626156,3,9,0.333,1,4,0.25,0.5,2,5,0.4,"Brooklyn","D'Angelo",TRUE,24.95,1,2,0,2,2,5,1,0,2,1,8,-9,0.333,0,0.071,0.038,11.8,0.389,0.405,0.203,0.211,87.3,88.7,102.6,103.7,-15.3,-15,2.5,29.4,104.29,102.91,85.75,53,0.075,0.5,0.5,1,0,0.667,0.333,0.556,0.444,0.5,0.5,0.375,0,0.125,0.25,0,2,2,0,0,15,15,8,32,0,1,0.167,0.214,0.333,0.267,0.125,0.182,0,0.118,0.1,0.357,0.2,0.2,0,0,0.067,0.1,0.17,0.457,0.165,0.32,0.262,0.319,4,1,3,"1",0,0,0,0,0,0,0,0,1,0,1,47,0,5,0,3,4,0.75,3,3,1,1.91,4.09,0,2,2,60,0,1
"73",21800004,"BKN","Spencer Dinwiddie",NA,1610612751,203915,10,18,0.556,0,3,0,0.6,10,15,0.666666666666667,"Brooklyn","Spencer",TRUE,32.2833333333333,3,5,0,4,4,6,1,0,4,1,23,6,0.3,0,0.105,0.059,13.3,0.556,0.569,0.308,0.312,98.6,102.8,93.7,98.6,5,4.2,1.5,20,109.76,104.82,87.35,72,0.167,0.5,0.5,0,0,0.5,0.5,0.833,0.167,0.87,0,0,0.174,0.13,0,0.87,0,2,4,20,14,12,6,32,2,4,0.333,0.321,0,0.176,0.3,0.313,0,0.16,0.148,0.3,0.286,0.167,0,0.5,0.067,0.286,0.311,0.429,0.165,0.265,0.286,0.238,4,2,2,"1",1,2,0,0,0,0,0,0,1,0,1,46,7,11,0.636,3,7,0.429,1,3,0.333,2.42,4.13,1,7,8,72,1,1
"74",21800004,"BKN","Treveon Graham",NA,1610612751,1626203,0,2,0,0,2,0,0,0,0,0,"Brooklyn","Treveon",TRUE,17.4166666666667,0,0,0,2,2,1,1,0,1,4,0,6,0.059,0,0.1,0.057,25,0,0,0.073,0.075,102.3,105.1,94.4,89.7,7.9,15.4,1,25,106.33,107.48,89.57,39,-0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,0,16,0,0,0,0.067,0,0.182,0,0,0,0.143,0.143,0.111,0.143,0.25,0,0,0.4,0,0,0.453,0.189,0.263,0.233,0.219,4,3,1,"4",1,2,0,0,0,0,0,0,4,1,4,12,0,0,0,0,2,0,0,2,0,1.45,4.52,2,2,4,15,0,0
"75",21800004,"BKN","Ed Davis",NA,1610612751,202334,4,4,1,0,0,0,0,4,4,1,"Brooklyn","Ed",TRUE,17.6,0,1,0,7,7,3,1,0,2,2,8,8,0.2,0,0.389,0.212,22.2,1,0.901,0.136,0.137,93.7,100,84.7,82.5,9,17.5,1.5,33.3,112.8,110.45,92.05,41,0.212,1,0,0,0,1,0,1,0,1,0,0,0,0,0.25,1,2,0,0,8,8,2,2,10,0,2,0.211,0.121,0,0,0,0.25,0,0.412,0.412,0.25,0.222,0.167,0,0,0.25,0.4,0.195,0.431,0.18,0.056,0.121,0.31,7,7,0,"2",7,14,0,0,0,0,0,0,5,0,5,33,2,2,1,2,2,1,2,5,0.4,1.32,4.12,2,8,10,40,0,0
"76",21800004,"BKN","Rodions Kurucs",NA,1610612751,1629066,1,2,0.5,1,2,0.5,0,0,0,0,"Brooklyn","Rodions",TRUE,10.6,0,0,0,1,1,1,0,0,1,2,3,3,0.091,0,0.1,0.056,25,0.75,0.75,0.12,0.118,98.3,104.2,95.3,91.7,2.9,12.5,1,25,109.8,108.63,90.52,24,0.021,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0.083,0.105,1,0.5,0,0,0,0.1,0.1,0.1,0.167,0,0,0,0.4,0,0.12,0.471,0.13,0,0.053,0.412,3,2,1,"0",0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,1,2,0.5,1,1,1,0.89,4.61,0,1,1,12,0,0
"77",21800004,"DET","Luke Kennard","F",1610612765,1628379,3,5,0.6,1,1,1,0,2,4,0.5,"Detroit","Luke",TRUE,19.35,0,0,0,4,4,0,0,1,1,1,7,-1,0,0,0.211,0.1,16.7,0.7,0.7,0.128,0.131,86,85.7,87,90.2,-1,-4.5,0,0,104.64,102.95,85.8,42,0.13,1,0,1,0,1,0,0.8,0.2,0.571,0,0.429,0.429,0,0,0.571,0,0,3,4,8,4,6,26,0,0,0.231,0.156,0.5,0.167,0,0,0,0.308,0.235,0,0.111,0,0.333,0,0.143,0,0.194,0.456,0.165,0.133,0.344,0.235,1,1,0,"1",0,0,0,0,0,0,0,0,1,1,1,11,2,3,0.667,1,2,0.5,0,0,0,1.59,4.49,0,5,5,18,1,0
"78",21800004,"DET","Blake Griffin","F",1610612765,201933,8,17,0.471,1,1,1,0.818,7,16,0.4375,"Detroit","Blake",TRUE,34.2833333333333,9,11,2,6,8,6,0,0,1,0,26,8,0.261,0.05,0.176,0.108,3.6,0.5,0.595,0.247,0.25,106.7,112.5,98,98.6,8.7,13.9,6,21.4,105.29,102.21,85.17,72,0.226,0.429,0.571,0,1,0.375,0.625,0.941,0.059,0.538,0,0.115,0.192,0.346,0.231,0.538,6,4,5,14,12,7,6,42,3,11,0.258,0.246,0.25,0.059,0.6,0.611,0.167,0.231,0.211,0.4,0.091,0,0,0.6,0,0.55,0.321,0.517,0.161,0.133,0.261,0.288,7,2,5,"4",3,8,0,1,0,0,0,2,5,2,7,52,6,13,0.462,2,4,0.5,4,4,1,2.35,3.77,9,9,16,77,0,1
"79",21800004,"DET","Andre Drummond","C",1610612765,203083,10,21,0.476,1,3,0.333333333333333,0.75,9,18,0.5,"Detroit","Andre",TRUE,32.1833333333333,3,4,9,11,20,2,0,1,4,5,24,-9,0.125,0.243,0.367,0.299,13.8,0.5,0.527,0.333,0.34,90.8,95.5,103.6,107.5,-12.8,-12,0.5,6.9,103.56,99.17,82.64,66,0.203,0.444,0.556,1,0,0.5,0.5,0.857,0.143,0.75,0,0.125,0,0.125,0.333,0.75,8,11,0,18,12,7,2,42,2,4,0.385,0.344,0.333,0.231,0.375,0.4,0.9,0.55,0.667,0.167,0.286,0,0.25,0.4,0.385,0.308,0.381,0.555,0.158,0.167,0.164,0.309,14,13,1,"4",3,6,0,0,0,0,0,1,7,4,8,53,4,11,0.364,6,10,0.6,9,12,0.75,2.34,4,14,17,30,79,0,0
"80",21800004,"DET","Bruce Brown","G",1610612765,1628971,0,3,0,0,2,0,0,0,1,0,"Detroit","Bruce",TRUE,18.8666666666667,0,0,0,2,2,1,0,1,1,4,0,6,0.059,0,0.1,0.047,20,0,0,0.082,0.082,108.6,110,88,92.7,20.5,17.3,1,20,106.44,103.03,85.86,40,-0.072,0,0,0,0,0,0,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0,9,2,2,18,0,0,0,0.077,0,0.222,0,0,0,0.154,0.095,0.091,0.167,0,0.5,0,0.364,0,0,0.438,0.185,0.188,0.205,0.438,6,4,2,"0",0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,1,4,0.25,1.55,4.55,2,3,5,19,0,0
